,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
52120,2013-01-08,8,January,2013,27,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52121,2013-01-08,8,January,2013,27,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
68436,2013-01-08,8,January,2013,28,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,261,1083,1344
57664,2013-01-08,8,January,2013,62,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
58096,2013-01-08,8,January,2013,46,Adults (35-64),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
60664,2013-01-08,8,January,2013,30,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,124,487,611
60288,2013-01-08,8,January,2013,32,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
58100,2013-01-08,8,January,2013,30,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,211,420,631
50192,2013-01-08,8,January,2013,32,Young Adults (25-34),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,567,1266,1833
59600,2013-01-08,8,January,2013,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1264,2171,3435
60412,2013-01-09,9,January,2013,57,Adults (35-64),F,France,Nord,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,570,1555,2125
64820,2013-01-09,9,January,2013,25,Young Adults (25-34),M,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,250,713,963
55326,2013-01-09,9,January,2013,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,249,420,669
50058,2013-01-09,9,January,2013,24,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
68802,2013-01-09,9,January,2013,26,Young Adults (25-34),M,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,194,713,907
51986,2013-01-09,9,January,2013,20,Youth (<25),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,683,1266,1949
61362,2013-01-09,9,January,2013,50,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,753,1519,2272
52574,2013-01-09,9,January,2013,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
55282,2013-01-09,9,January,2013,61,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
71168,2013-01-10,10,January,2013,26,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
68438,2013-01-10,10,January,2013,28,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,261,1083,1344
63598,2013-01-10,10,January,2013,31,Young Adults (25-34),F,France,Essonne,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,550,1083,1633
56884,2013-01-10,10,January,2013,22,Youth (<25),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",1,308,565,251,308,559
59378,2013-01-10,10,January,2013,35,Adults (35-64),F,France,Essonne,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
68798,2013-01-10,10,January,2013,27,Young Adults (25-34),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,194,713,907
58380,2013-01-10,10,January,2013,27,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,620,2171,2791
60772,2013-01-10,10,January,2013,50,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,346,1083,1429
65686,2013-01-10,10,January,2013,50,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
52502,2013-01-10,10,January,2013,29,Young Adults (25-34),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,676,1252,1928
67388,2013-01-10,10,January,2013,40,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,312,1083,1395
57670,2013-01-11,11,January,2013,21,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
62710,2013-01-11,11,January,2013,27,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
67568,2013-01-11,11,January,2013,46,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,83,344,427
61062,2013-01-11,11,January,2013,40,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,839,1555,2394
51100,2013-01-11,11,January,2013,20,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 48",1,308,565,184,308,492
51012,2013-01-11,11,January,2013,22,Youth (<25),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,961,1266,2227
61606,2013-01-11,11,January,2013,41,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,826,1519,2345
52264,2013-01-12,12,January,2013,42,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
54002,2013-01-12,12,January,2013,32,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
71170,2013-01-12,12,January,2013,26,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
52088,2013-01-12,12,January,2013,21,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,567,1266,1833
62122,2013-01-12,12,January,2013,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,550,1083,1633
55466,2013-01-12,12,January,2013,26,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,249,420,669
55650,2013-01-12,12,January,2013,31,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,318,420,738
62076,2013-01-13,13,January,2013,41,Adults (35-64),F,France,Nord,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,570,1555,2125
67156,2013-01-13,13,January,2013,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,570,1555,2125
67462,2013-01-13,13,January,2013,24,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,174,344,518
65800,2013-01-13,13,January,2013,45,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Black, 60",1,487,783,265,487,752
71032,2013-01-13,13,January,2013,26,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
61264,2013-01-13,13,January,2013,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,717,1555,2272
61286,2013-01-13,13,January,2013,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,790,1555,2345
55494,2013-01-13,13,January,2013,31,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,249,420,669
68342,2013-01-13,13,January,2013,50,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,126,344,470
53836,2013-01-13,13,January,2013,30,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,752,1266,2018
63210,2013-01-13,13,January,2013,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,288,487,775
49512,2013-01-13,13,January,2013,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
56174,2013-01-14,14,January,2013,35,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
53756,2013-01-14,14,January,2013,24,Youth (<25),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,683,1266,1949
50496,2013-01-14,14,January,2013,32,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52482,2013-01-14,14,January,2013,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
54912,2013-01-14,14,January,2013,31,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,961,1266,2227
57666,2013-01-14,14,January,2013,43,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,729,1266,1995
68440,2013-01-15,15,January,2013,28,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,261,1083,1344
52102,2013-01-15,15,January,2013,25,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,752,1266,2018
67098,2013-01-15,15,January,2013,29,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,497,1555,2052
59932,2013-01-15,15,January,2013,30,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1264,2171,3435
49514,2013-01-15,15,January,2013,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
52090,2013-01-15,15,January,2013,21,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,567,1266,1833
71172,2013-01-15,15,January,2013,26,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
52142,2013-01-15,15,January,2013,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,561,1252,1813
61358,2013-01-15,15,January,2013,44,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,606,1519,2125
65040,2013-01-15,15,January,2013,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,601,1083,1684
50654,2013-01-16,16,January,2013,27,Young Adults (25-34),F,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,882,1252,2134
51982,2013-01-16,16,January,2013,19,Youth (<25),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902
60184,2013-01-16,16,January,2013,28,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,484,1519,2003
71174,2013-01-16,16,January,2013,26,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
61392,2013-01-16,16,January,2013,42,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
51038,2013-01-16,16,January,2013,58,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,961,1266,2227
60204,2013-01-16,16,January,2013,52,Adults (35-64),F,France,Essonne,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,790,1555,2345
67540,2013-01-16,16,January,2013,40,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,191,344,535
61064,2013-01-16,16,January,2013,40,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,839,1555,2394
55960,2013-01-16,16,January,2013,35,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
60430,2013-01-16,16,January,2013,30,Young Adults (25-34),M,United States,Oregon,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,186,487,673
52266,2013-01-17,17,January,2013,42,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
61066,2013-01-17,17,January,2013,40,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,839,1555,2394
62318,2013-01-17,17,January,2013,22,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,550,1083,1633
53620,2013-01-17,17,January,2013,20,Youth (<25),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,567,1266,1833
58828,2013-01-17,17,January,2013,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
54038,2013-01-17,17,January,2013,41,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
50036,2013-01-17,17,January,2013,27,Young Adults (25-34),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,774,1912,2686
69656,2013-01-18,18,January,2013,39,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,864,1555,2419
65034,2013-01-18,18,January,2013,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,397,1083,1480
68818,2013-01-18,18,January,2013,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,497,1555,2052
63448,2013-01-18,18,January,2013,58,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,362,713,1075
57250,2013-01-18,18,January,2013,44,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-100 Black, 38",1,1898,3375,1410,1898,3308
52508,2013-01-18,18,January,2013,33,Young Adults (25-34),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882
60418,2013-01-18,18,January,2013,54,Adults (35-64),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,717,1555,2272
62014,2013-01-19,19,January,2013,26,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,550,1083,1633
52688,2013-01-19,19,January,2013,30,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,683,1266,1949
56132,2013-01-19,19,January,2013,43,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52520,2013-01-19,19,January,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
61428,2013-01-19,19,January,2013,39,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,656,2171,2827
52138,2013-01-20,20,January,2013,27,Young Adults (25-34),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,683,1266,1949
60194,2013-01-20,20,January,2013,53,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,763,2171,2934
58106,2013-01-20,20,January,2013,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902
55664,2013-01-20,20,January,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,234,308,542
67100,2013-01-20,20,January,2013,29,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,497,1555,2052
56548,2013-01-20,20,January,2013,43,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,169,295,464
55346,2013-01-20,20,January,2013,32,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,249,420,669
71360,2013-01-21,21,January,2013,29,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,126,344,470
51084,2013-01-21,21,January,2013,21,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,184,308,492
69508,2013-01-21,21,January,2013,50,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,126,344,470
56134,2013-01-21,21,January,2013,43,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
62458,2013-01-21,21,January,2013,38,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,753,1519,2272
67548,2013-01-21,21,January,2013,51,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,656,2171,2827
51240,2013-01-21,21,January,2013,26,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,683,1266,1949
64502,2013-01-22,22,January,2013,28,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,497,1555,2052
61068,2013-01-22,22,January,2013,40,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,839,1555,2394
51210,2013-01-22,22,January,2013,25,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,683,1266,1949
